servreqid,text,id,label,newlabel,newid
240256925," Each night this bar SZN, breaks 3 Seattle noise ordinances.  
1. Noise occurring past 10pm during week and Noise occurring from past 11pm weekends.  
2. Noise is frequent, repetitive, and continuous, amplified noise.
3. Noise can be heard at a distance of 75 from the property. 
My HOA has spoken to the owners a few times and they refuse to turn down their music/DJ, refuse to keep their front door shut which would help minimize the extremely loud ongoing music from their bar at late hours.",CSB-General Inquiry,7,7,CSB-General Inquiry
231402587, Constant car alarm all through the night and currently still going off every 5 minutes,CSB-General Inquiry,7,7,CSB-General Inquiry
199604348,"I think we should slow down the traffic in this spot ( 21st, s.bayview st), there were too many accidents happened here. I would recommend setting stop signs along s Bayview st. ",SDOT-Sign and Signal Maintenance,8,7,CSB-General Inquiry
214612766, Hole in fence used for access to homeless camp.,CSB-General Inquiry,7,7,CSB-General Inquiry
205411104," Leaking water meter. Noticed this morning (Wed Jan 30, 2019) at 08:45. Did not attempt to contact homeowner.",CSB-General Inquiry,7,7,CSB-General Inquiry
197755155,In the past the city has maintained the asphalt swale but hasn't the last few years. Please address this issue before September rains come. ,SPU-Clogged Drains,5,7,CSB-General Inquiry
228383693,JUNK VEHICLE Car parts,SPD-Parking Enforcement,4,7,CSB-General Inquiry
210086682," ACTIVE CAMP, STOLEN BIKES",CSB-General Inquiry,7,7,CSB-General Inquiry
219131901,More MRGB enough already ,SPU-Graffiti Report,0,7,CSB-General Inquiry
235389047, Abandoned cart,CSB-General Inquiry,7,7,CSB-General Inquiry
244500568," Appears a water leak in the street is causing a ""lake"" to form on a low/sunken spot in the street in front of our driveway. It is drying up and it hasn't rained recently. What does it take to get it fixed?",CSB-General Inquiry,7,7,CSB-General Inquiry
197194061, Drone hovering over house - is it legal for someone to hover a drone over my personal house? It feels invasive and a violation of my privacy.,CSB-General Inquiry,7,7,CSB-General Inquiry
198889302,City's no parking 7am-6pm EXCEPT by  zone  7 signage covered by branches and leaves.  Please have them trimmed back for better visibility. ,SDOT-Sign and Signal Maintenance,8,7,CSB-General Inquiry
244761159, Oil spill starting here and stretching north on the 6300 block of 36th Ave SW.,CSB-General Inquiry,7,7,CSB-General Inquiry
231520726,City retiree did not receive his pension payment also did not get call back from benefits department. City retiree did not receive his pension payment also did not get call back from benefits department.,CSB-General Inquiry,7,7,CSB-General Inquiry
248634225," Generator noise is constant...24/7, but woke us up yet again @4:30 am!!!  Also noise @2 am when occupants of RVs go through their ""stuff"" & yell back & forth to one another!  We're Seniors & are continuously woken up through the night!  It's enough!!!!",CSB-General Inquiry,7,7,CSB-General Inquiry
204381330,Please send to WSDOT Needles,CSB-General Inquiry,7,7,CSB-General Inquiry
217155526," Sidewalk is uneven and covered with a deep layer of leaves. I lost control of my bike and was thrown to the ground after running up against a 3"" high edge that I couldn't see under the leaves. Luckily no major injuries, but this is likely to catch other people as well. Northgate has horrible bicycle infrastructure. Both pedestrians and cyclists depend on the sidewalk, and this is a major hazard.",CSB-General Inquiry,7,7,CSB-General Inquiry
210553127, City park - Garbage,CSB-General Inquiry,7,7,CSB-General Inquiry
231951037, Stephen left a voicemail for the City Clerk's Office regarding a recent gun purchase. Stephen says he lives in Seattle and purchased a gun from an out of state company. Stephen stated the company charged him sales tax and a $25 transfer fee. Stephen says he spoke with someone and was told the transfer fee is on the applicable if you physically transfer the gun within the city limits. He says he should not have been charged because he did not make the purchase in the city. Stephen wants to know if that is correct.,CSB-General Inquiry,7,7,CSB-General Inquiry
203079852, The crosswalk lines need to be painted. There are currently no cross walk lines.,CSB-General Inquiry,7,7,CSB-General Inquiry
225248247, The pier at the foot of East Madison into Lake Washington has many rotten planks,CSB-General Inquiry,7,7,CSB-General Inquiry
209575787,Numerous telephone poles on 8th Ave NW starting at 84th St NW down to 80th St NW ,SPU-Graffiti Report,0,7,CSB-General Inquiry
192917228, Why did they change the load unload to truck loading only? This building houses several schools and preschools. The loading zone was utilized by a ton of parents with kids. Now they have to park across the street and cross the street. It's so much unsafer and I never see any trucks there. Why was this change made?!?!?!,CSB-General Inquiry,7,7,CSB-General Inquiry
233162066, NOT PRIVATE PROPERTY  - Illegal disgusting disease dumps and PUBLIC HEALTH ENDANGERMENT and violation,CSB-General Inquiry,7,7,CSB-General Inquiry
217915654,Sidewalk dangerous for wheelchairs older people anybody using the Walk  if you can get to it ,SCL-Streetlight Report,13,7,CSB-General Inquiry
239445398, Naked guy screaming,CSB-General Inquiry,7,7,CSB-General Inquiry
191718336," February 9, 2018, Customer visited CSB to deliver a copy of a letter addressed to Nathan Torgelson, SDCI. The letter is documented as 3rd notice and is requesting ""all public records regarding my complaint with law that established nothing done at my unit. No investigation on door tampering of my unit and rent increase, among other things discrimination.""",CSB-General Inquiry,7,7,CSB-General Inquiry
243835975, Bench is missing screws and is dangerous to sit on,CSB-General Inquiry,7,7,CSB-General Inquiry
227943252, Illegally placed a frames that are not in front of the business as specified on Seattle city light website,CSB-General Inquiry,7,7,CSB-General Inquiry
201013220," Patrick is requesting the city to raise the manhole cover at the intersection of intersection of 31st ave nw & nw 90th st, he states the top sits down about 4-6 inches below the surface of the street and is a serious safety concern to motorists and bikes.",CSB-General Inquiry,7,7,CSB-General Inquiry
246305709, Sidewalk uprooted,CSB-General Inquiry,7,7,CSB-General Inquiry
213854881,"ELM
The everpresent trash dump ",SPU-Illegal Dumping Report,3,7,CSB-General Inquiry
219473105, Telephone wire down across street,CSB-General Inquiry,7,7,CSB-General Inquiry
232262990, Bollards are still broken. I've reported this 4 times! Please fix them.,CSB-General Inquiry,7,7,CSB-General Inquiry
232565786,Cables are exposed and live. ,SCL-Streetlight Report,13,7,CSB-General Inquiry
248557506, Blocked sidewalk,CSB-General Inquiry,7,7,CSB-General Inquiry
231928721, There were big chunks of shattered glasses all over on the 148th Ave SW roughly between first Ave SW and Ambaum in Burien. (toward west). Please remove them. Many cars could not avoid them including mine this afternoon. They are dangerous. Thank you.,CSB-General Inquiry,7,7,CSB-General Inquiry
222527773,"Due to 72 hr moratorium by Mayor Durkan this request will not be serviced at this time. Please resubmit if still an issue after the current crisis protocols are lifted. In case of immediate emergency or in progress crime, call 911. ",SPD-Parking Enforcement,4,7,CSB-General Inquiry
247590587,"Please call me.  I need to know if this is the right agency to call.  I will explain. “Property owner does not reside at this site Using 3 garages on property for commercial use. Large trucks regularly block road for multiple hours thereby closing the road to thru traffic. They are repeatedly closing the road without a permit and blocking neighboring garages and driveways. All other vehicles get trapped and must back up to McGraw or Wheeler on a narrow street between parked cars. Not only is it a hazard, it blocks a crucial fire lane.”",SPD-Parking Enforcement,4,7,CSB-General Inquiry
218461809, What does “reported” and “closed” mean for the projects status?,CSB-General Inquiry,7,7,CSB-General Inquiry
212422210," Sawant political signs illegally placed along the road, falling into street and obscuring drivers field of vision.  There must be 12 of them lined up (and falling) onto James street. Does she follow any rules? It's AGAINST THE LAW",CSB-General Inquiry,7,7,CSB-General Inquiry
246446989," Concrete on sidewalk (south of 9454 6th Ave sw) is very raised and may be difficult for those on a wheelchair, bike, and walking and could cause falls and tripping which can lead to more serious injury.

It is raised about 2-4 inches and needs to be leveled out.",CSB-General Inquiry,7,7,CSB-General Inquiry
221893314, RV owner working on vehicle part midnight. Lots of engine noise and sound of metal clanging. This has been going on all week and it's making it difficult to sleep with all the noise. License plate BKE2980,CSB-General Inquiry,7,7,CSB-General Inquiry
195258083," I recorded a video of this person who pushed a shopping cart full of groceries to this car (License #BJY9040) at the driveway of the house at 1103 NW Market. After emptying the shopping cart, he left it where it was and drove away. I'm tired of lazy people cluttering up the sidewalks with shopping carts and being this inconsiderate. Hopefully you can identify this person with the photo and license plate number and do something about it like fine them for littering. Video available on request.",CSB-General Inquiry,7,7,CSB-General Inquiry
